empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
Horizon Telecom;Instalação Nova;Campinas;20261005975;16/01/2026 12:56:38;João Silva;Aberto;17/01/2026 19:56:38;OLT-NOKIA-7;Campinas;Instalação Nova
Conecta+;Reparo de Fibra;Sumaré;20264002557;17/01/2026 14:38:29;Kevyn Ferrezin;Em deslocamento;18/01/2026 15:38:29;OLT-HUAWEI-1;Sumaré;Reparo de Fibra
Conecta+;Instalação Nova;Campinas;20262285307;26/01/2026 19:20:45;Ana Souza;Em deslocamento;27/01/2026 10:20:45;OLT-NOKIA-3;Campinas;Instalação Nova
FiberTech;Reparo de Fibra;Campinas;20263536359;13/02/2026 06:34:48;Maria Oliveira;Aberto;14/02/2026 09:34:48;OLT-ZTE-6;Campinas;Reparo de Fibra
FiberTech;Instalação Nova;Sumaré;20262991140;03/02/2026 23:15:28;Maria Oliveira;Pendente;04/02/2026 15:15:28;OLT-HUAWEI-9;Sumaré;Instalação Nova
Horizon Telecom;Reparo de Fibra;Sumaré;20267515879;31/01/2026 18:10:07;João Silva;Pendente;02/02/2026 04:10:07;OLT-HUAWEI-8;Sumaré;Reparo de Fibra
Horizon Telecom;Instalação Nova;Hortolândia;20266779126;04/02/2026 10:12:40;Carlos Santos;Pendente;06/02/2026 07:12:40;OLT-HUAWEI-4;Hortolândia;Instalação Nova
Conecta+;Instalação Nova;Valinhos;20266053173;02/02/2026 17:44:03;Carlos Santos;Aberto;04/02/2026 13:44:03;OLT-NOKIA-3;Valinhos;Instalação Nova
Conecta+;Mudança de Endereço;Hortolândia;20265956829;30/01/2026 14:25:32;Carlos Santos;Pendente;31/01/2026 05:25:32;OLT-HUAWEI-8;Hortolândia;Mudança de Endereço
FiberTech;Mudança de Endereço;Campinas;20267548681;21/01/2026 23:30:46;João Silva;Em deslocamento;22/01/2026 12:30:46;OLT-HUAWEI-1;Campinas;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Paulínia;20265557428;27/01/2026 03:45:02;Kevyn Ferrezin;Em deslocamento;28/01/2026 10:45:02;OLT-NOKIA-9;Paulínia;Troca de Tecnologia
FiberTech;Reparo de Fibra;Sumaré;20264438756;08/01/2026 12:49:26;João Silva;Pendente;10/01/2026 05:49:26;OLT-NOKIA-3;Sumaré;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Paulínia;20264839670;21/01/2026 14:58:37;Kevyn Ferrezin;Aberto;23/01/2026 09:58:37;OLT-HUAWEI-6;Paulínia;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Sumaré;20261733873;06/01/2026 06:20:06;Maria Oliveira;Em deslocamento;06/01/2026 13:20:06;OLT-ZTE-10;Sumaré;Instalação Nova
Conecta+;Instalação Nova;Hortolândia;20266291884;21/01/2026 03:26:41;Ana Souza;Pendente;21/01/2026 10:26:41;OLT-ZTE-4;Hortolândia;Instalação Nova
FiberTech;Reparo de Fibra;Valinhos;20268911938;16/02/2026 00:17:45;Maria Oliveira;Pendente;17/02/2026 09:17:45;OLT-HUAWEI-8;Valinhos;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Campinas;20266320377;10/02/2026 15:19:38;Ana Souza;Pendente;11/02/2026 18:19:38;OLT-ZTE-3;Campinas;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Valinhos;20267765488;05/02/2026 00:05:47;Carlos Santos;Em deslocamento;06/02/2026 11:05:47;OLT-HUAWEI-9;Valinhos;Mudança de Endereço
FiberTech;Reparo de Fibra;Americana;20262128975;03/02/2026 18:11:58;João Silva;Pendente;05/02/2026 00:11:58;OLT-HUAWEI-9;Americana;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Valinhos;20264684566;30/01/2026 06:51:13;Kevyn Ferrezin;Aberto;30/01/2026 10:51:13;OLT-HUAWEI-8;Valinhos;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Campinas;20261330344;14/01/2026 20:56:10;Kevyn Ferrezin;Aberto;16/01/2026 00:56:10;OLT-NOKIA-6;Campinas;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Paulínia;20263247921;11/01/2026 15:03:03;João Silva;Pendente;12/01/2026 13:03:03;OLT-HUAWEI-4;Paulínia;Reparo de Fibra
FiberTech;Troca de Tecnologia;Paulínia;20261157903;05/01/2026 23:59:14;João Silva;Em deslocamento;07/01/2026 18:59:14;OLT-ZTE-4;Paulínia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Paulínia;20268804830;13/01/2026 21:38:15;Kevyn Ferrezin;Em deslocamento;15/01/2026 18:38:15;OLT-ZTE-10;Paulínia;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Valinhos;20261071426;17/01/2026 02:47:00;Ana Souza;Aberto;17/01/2026 16:47:00;OLT-NOKIA-3;Valinhos;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Sumaré;20269595700;03/01/2026 02:07:26;Maria Oliveira;Aberto;03/01/2026 14:07:26;OLT-ZTE-9;Sumaré;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Sumaré;20269541363;05/01/2026 06:40:30;Kevyn Ferrezin;Em deslocamento;06/01/2026 16:40:30;OLT-ZTE-4;Sumaré;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Campinas;20264165148;02/01/2026 19:19:27;Carlos Santos;Aberto;03/01/2026 19:19:27;OLT-NOKIA-5;Campinas;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Valinhos;20268635314;02/02/2026 02:35:51;Carlos Santos;Pendente;04/02/2026 01:35:51;OLT-HUAWEI-7;Valinhos;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Americana;20264987405;20/01/2026 01:51:29;Maria Oliveira;Aberto;20/01/2026 16:51:29;OLT-ZTE-4;Americana;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Hortolândia;20263559213;03/01/2026 06:02:11;Kevyn Ferrezin;Aberto;04/01/2026 19:02:11;OLT-ZTE-5;Hortolândia;Troca de Tecnologia
Conecta+;Reparo de Fibra;Americana;20264873128;17/02/2026 22:48:29;Kevyn Ferrezin;Em deslocamento;19/02/2026 17:48:29;OLT-HUAWEI-7;Americana;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Hortolândia;20265740427;10/01/2026 10:09:10;João Silva;Aberto;12/01/2026 09:09:10;OLT-HUAWEI-5;Hortolândia;Suporte Wi-Fi
FiberTech;Instalação Nova;Americana;20261269226;27/01/2026 03:00:26;Kevyn Ferrezin;Pendente;27/01/2026 15:00:26;OLT-NOKIA-8;Americana;Instalação Nova
Horizon Telecom;Reparo de Fibra;Hortolândia;20261511856;10/02/2026 00:08:25;João Silva;Em deslocamento;11/02/2026 14:08:25;OLT-ZTE-3;Hortolândia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Hortolândia;20264745508;17/01/2026 12:27:01;João Silva;Aberto;19/01/2026 02:27:01;OLT-ZTE-1;Hortolândia;Mudança de Endereço
FiberTech;Reparo de Fibra;Valinhos;20265256112;27/01/2026 20:32:13;João Silva;Pendente;29/01/2026 07:32:13;OLT-NOKIA-1;Valinhos;Reparo de Fibra
FiberTech;Mudança de Endereço;Sumaré;20266483518;08/01/2026 20:16:29;Ana Souza;Em deslocamento;09/01/2026 07:16:29;OLT-HUAWEI-7;Sumaré;Mudança de Endereço
FiberTech;Reparo de Fibra;Paulínia;20266545804;10/02/2026 23:48:39;Ana Souza;Em deslocamento;11/02/2026 21:48:39;OLT-NOKIA-9;Paulínia;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Paulínia;20262326238;15/01/2026 06:10:38;Kevyn Ferrezin;Em deslocamento;16/01/2026 00:10:38;OLT-NOKIA-6;Paulínia;Reparo de Fibra
FiberTech;Reparo de Fibra;Hortolândia;20261645960;12/02/2026 04:54:05;João Silva;Em deslocamento;12/02/2026 18:54:05;OLT-HUAWEI-1;Hortolândia;Reparo de Fibra
Conecta+;Mudança de Endereço;Sumaré;20262729748;04/01/2026 13:47:24;Carlos Santos;Em deslocamento;04/01/2026 19:47:24;OLT-NOKIA-4;Sumaré;Mudança de Endereço
FiberTech;Instalação Nova;Hortolândia;20267928314;01/02/2026 07:13:02;Carlos Santos;Aberto;02/02/2026 01:13:02;OLT-HUAWEI-9;Hortolândia;Instalação Nova
FiberTech;Suporte Wi-Fi;Campinas;20268464841;13/02/2026 07:34:32;Kevyn Ferrezin;Em deslocamento;14/02/2026 06:34:32;OLT-ZTE-7;Campinas;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Campinas;20269901604;12/02/2026 00:37:50;Kevyn Ferrezin;Pendente;13/02/2026 20:37:50;OLT-HUAWEI-3;Campinas;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Valinhos;20265093777;18/02/2026 06:22:08;João Silva;Em deslocamento;20/02/2026 03:22:08;OLT-HUAWEI-1;Valinhos;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Sumaré;20262885104;26/01/2026 01:17:56;Ana Souza;Pendente;27/01/2026 08:17:56;OLT-NOKIA-6;Sumaré;Reparo de Fibra
FiberTech;Troca de Tecnologia;Americana;20268952407;31/01/2026 03:27:34;Kevyn Ferrezin;Pendente;01/02/2026 09:27:34;OLT-HUAWEI-8;Americana;Troca de Tecnologia
FiberTech;Mudança de Endereço;Sumaré;20269535366;06/02/2026 21:43:05;Ana Souza;Em deslocamento;07/02/2026 11:43:05;OLT-ZTE-7;Sumaré;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Hortolândia;20263641310;24/01/2026 10:59:14;Kevyn Ferrezin;Pendente;26/01/2026 05:59:14;OLT-ZTE-8;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Paulínia;20264222425;03/02/2026 19:26:34;Ana Souza;Em deslocamento;04/02/2026 00:26:34;OLT-NOKIA-4;Paulínia;Reparo de Fibra
FiberTech;Mudança de Endereço;Campinas;20265203461;06/02/2026 06:25:40;Carlos Santos;Em deslocamento;06/02/2026 12:25:40;OLT-NOKIA-10;Campinas;Mudança de Endereço
Conecta+;Troca de Tecnologia;Americana;20261683697;19/01/2026 06:09:48;Ana Souza;Em deslocamento;19/01/2026 13:09:48;OLT-HUAWEI-7;Americana;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Americana;20261705337;24/01/2026 11:19:40;Maria Oliveira;Aberto;25/01/2026 02:19:40;OLT-NOKIA-4;Americana;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Americana;20265637166;15/01/2026 17:35:33;Ana Souza;Em deslocamento;16/01/2026 14:35:33;OLT-HUAWEI-10;Americana;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Hortolândia;20261518829;04/02/2026 09:23:25;João Silva;Aberto;04/02/2026 16:23:25;OLT-NOKIA-9;Hortolândia;Troca de Tecnologia
Conecta+;Instalação Nova;Paulínia;20266392215;12/01/2026 16:32:33;Maria Oliveira;Em deslocamento;12/01/2026 23:32:33;OLT-NOKIA-5;Paulínia;Instalação Nova
FiberTech;Instalação Nova;Sumaré;20266420742;01/02/2026 16:00:32;Carlos Santos;Aberto;03/02/2026 08:00:32;OLT-ZTE-7;Sumaré;Instalação Nova
FiberTech;Instalação Nova;Campinas;20262827525;12/02/2026 17:19:19;Kevyn Ferrezin;Em deslocamento;13/02/2026 19:19:19;OLT-HUAWEI-9;Campinas;Instalação Nova
FiberTech;Troca de Tecnologia;Paulínia;20267007446;01/01/2026 15:44:26;Ana Souza;Aberto;02/01/2026 01:44:26;OLT-ZTE-10;Paulínia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20264393338;16/01/2026 05:08:25;Carlos Santos;Em deslocamento;16/01/2026 17:08:25;OLT-HUAWEI-6;Hortolândia;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Paulínia;20269434719;22/01/2026 19:49:40;Maria Oliveira;Aberto;24/01/2026 04:49:40;OLT-NOKIA-5;Paulínia;Mudança de Endereço
Horizon Telecom;Instalação Nova;Sumaré;20267794965;06/02/2026 10:42:38;João Silva;Aberto;06/02/2026 23:42:38;OLT-NOKIA-4;Sumaré;Instalação Nova
Conecta+;Mudança de Endereço;Americana;20261274409;07/02/2026 05:43:55;Maria Oliveira;Em deslocamento;07/02/2026 13:43:55;OLT-HUAWEI-1;Americana;Mudança de Endereço
Conecta+;Mudança de Endereço;Sumaré;20267172950;05/02/2026 01:07:19;João Silva;Em deslocamento;06/02/2026 20:07:19;OLT-NOKIA-4;Sumaré;Mudança de Endereço
Horizon Telecom;Instalação Nova;Americana;20265689933;27/01/2026 07:51:11;Maria Oliveira;Pendente;28/01/2026 11:51:11;OLT-NOKIA-2;Americana;Instalação Nova
FiberTech;Suporte Wi-Fi;Campinas;20268959778;01/02/2026 22:52:16;Carlos Santos;Em deslocamento;02/02/2026 03:52:16;OLT-ZTE-5;Campinas;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Campinas;20269849777;17/02/2026 02:01:27;Ana Souza;Aberto;18/02/2026 06:01:27;OLT-HUAWEI-8;Campinas;Reparo de Fibra
Conecta+;Mudança de Endereço;Hortolândia;20261682429;07/01/2026 19:35:00;João Silva;Pendente;08/01/2026 08:35:00;OLT-NOKIA-8;Hortolândia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Americana;20265285195;11/02/2026 09:35:04;Maria Oliveira;Aberto;12/02/2026 09:35:04;OLT-NOKIA-6;Americana;Suporte Wi-Fi
Conecta+;Instalação Nova;Paulínia;20267871591;15/01/2026 12:58:01;Kevyn Ferrezin;Em deslocamento;17/01/2026 11:58:01;OLT-HUAWEI-1;Paulínia;Instalação Nova
Horizon Telecom;Mudança de Endereço;Americana;20261825270;21/01/2026 20:36:46;Kevyn Ferrezin;Em deslocamento;23/01/2026 02:36:46;OLT-ZTE-3;Americana;Mudança de Endereço
Conecta+;Reparo de Fibra;Americana;20265751318;22/01/2026 00:05:28;Carlos Santos;Aberto;22/01/2026 07:05:28;OLT-ZTE-5;Americana;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Hortolândia;20269476104;30/01/2026 05:28:14;João Silva;Em deslocamento;31/01/2026 21:28:14;OLT-ZTE-3;Hortolândia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Campinas;20261339966;29/01/2026 19:43:32;Maria Oliveira;Pendente;30/01/2026 12:43:32;OLT-HUAWEI-8;Campinas;Troca de Tecnologia
FiberTech;Mudança de Endereço;Campinas;20269377975;27/01/2026 11:32:38;Ana Souza;Pendente;28/01/2026 05:32:38;OLT-NOKIA-9;Campinas;Mudança de Endereço
Horizon Telecom;Instalação Nova;Paulínia;20265222302;22/01/2026 16:24:37;João Silva;Em deslocamento;23/01/2026 00:24:37;OLT-NOKIA-7;Paulínia;Instalação Nova
Horizon Telecom;Instalação Nova;Campinas;20261818499;28/01/2026 07:21:20;Ana Souza;Pendente;29/01/2026 06:21:20;OLT-HUAWEI-3;Campinas;Instalação Nova
Horizon Telecom;Reparo de Fibra;Campinas;20265317301;11/02/2026 12:29:02;Kevyn Ferrezin;Em deslocamento;12/02/2026 22:29:02;OLT-ZTE-1;Campinas;Reparo de Fibra
FiberTech;Troca de Tecnologia;Sumaré;20264190930;04/01/2026 08:52:55;Carlos Santos;Pendente;05/01/2026 02:52:55;OLT-ZTE-8;Sumaré;Troca de Tecnologia
Conecta+;Reparo de Fibra;Campinas;20267004768;15/01/2026 04:48:06;Maria Oliveira;Em deslocamento;16/01/2026 18:48:06;OLT-ZTE-8;Campinas;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Valinhos;20266865920;05/01/2026 03:13:26;Ana Souza;Pendente;06/01/2026 06:13:26;OLT-NOKIA-4;Valinhos;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Hortolândia;20269948436;04/02/2026 09:36:30;Ana Souza;Pendente;05/02/2026 09:36:30;OLT-NOKIA-5;Hortolândia;Instalação Nova
Conecta+;Instalação Nova;Campinas;20262117523;19/01/2026 21:52:54;João Silva;Em deslocamento;21/01/2026 14:52:54;OLT-NOKIA-8;Campinas;Instalação Nova
Conecta+;Instalação Nova;Hortolândia;20262281006;31/01/2026 01:12:12;Ana Souza;Pendente;01/02/2026 07:12:12;OLT-ZTE-9;Hortolândia;Instalação Nova
FiberTech;Instalação Nova;Hortolândia;20261623497;12/02/2026 07:01:50;Carlos Santos;Aberto;13/02/2026 04:01:50;OLT-NOKIA-2;Hortolândia;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Americana;20265300426;03/01/2026 06:26:35;Kevyn Ferrezin;Em deslocamento;04/01/2026 20:26:35;OLT-ZTE-8;Americana;Troca de Tecnologia
FiberTech;Reparo de Fibra;Americana;20263903368;15/01/2026 19:45:23;Ana Souza;Em deslocamento;16/01/2026 06:45:23;OLT-ZTE-10;Americana;Reparo de Fibra
FiberTech;Instalação Nova;Paulínia;20266048729;21/01/2026 22:00:55;Ana Souza;Aberto;23/01/2026 15:00:55;OLT-HUAWEI-10;Paulínia;Instalação Nova
Conecta+;Mudança de Endereço;Paulínia;20265873641;02/02/2026 04:39:32;Maria Oliveira;Aberto;02/02/2026 17:39:32;OLT-NOKIA-1;Paulínia;Mudança de Endereço
FiberTech;Mudança de Endereço;Paulínia;20264178637;04/02/2026 15:01:57;Kevyn Ferrezin;Pendente;05/02/2026 23:01:57;OLT-NOKIA-2;Paulínia;Mudança de Endereço
FiberTech;Mudança de Endereço;Paulínia;20262903545;13/01/2026 21:25:02;Kevyn Ferrezin;Aberto;15/01/2026 02:25:02;OLT-HUAWEI-6;Paulínia;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Hortolândia;20263076232;04/02/2026 01:10:28;João Silva;Pendente;04/02/2026 06:10:28;OLT-NOKIA-1;Hortolândia;Mudança de Endereço
Horizon Telecom;Instalação Nova;Hortolândia;20268201832;24/01/2026 11:00:30;Maria Oliveira;Aberto;25/01/2026 09:00:30;OLT-HUAWEI-8;Hortolândia;Instalação Nova
Conecta+;Troca de Tecnologia;Paulínia;20265582992;06/01/2026 03:46:10;Kevyn Ferrezin;Aberto;07/01/2026 02:46:10;OLT-NOKIA-9;Paulínia;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Campinas;20265142241;29/01/2026 16:40:45;Kevyn Ferrezin;Aberto;30/01/2026 20:40:45;OLT-NOKIA-1;Campinas;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Sumaré;20262743548;16/01/2026 07:02:42;Carlos Santos;Aberto;17/01/2026 00:02:42;OLT-NOKIA-8;Sumaré;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Americana;20264649159;23/01/2026 05:45:33;Maria Oliveira;Em deslocamento;24/01/2026 17:45:33;OLT-NOKIA-9;Americana;Troca de Tecnologia
FiberTech;Instalação Nova;Valinhos;20269557972;10/02/2026 17:09:53;João Silva;Pendente;11/02/2026 23:09:53;OLT-NOKIA-7;Valinhos;Instalação Nova
FiberTech;Suporte Wi-Fi;Paulínia;20264601992;19/01/2026 11:00:55;Maria Oliveira;Pendente;20/01/2026 17:00:55;OLT-HUAWEI-7;Paulínia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Paulínia;20262582862;09/01/2026 07:14:41;João Silva;Aberto;10/01/2026 09:14:41;OLT-HUAWEI-1;Paulínia;Troca de Tecnologia
FiberTech;Mudança de Endereço;Sumaré;20261767174;12/01/2026 20:11:43;Carlos Santos;Aberto;14/01/2026 18:11:43;OLT-NOKIA-3;Sumaré;Mudança de Endereço
FiberTech;Troca de Tecnologia;Sumaré;20262903933;01/02/2026 03:33:04;Carlos Santos;Aberto;02/02/2026 15:33:04;OLT-NOKIA-10;Sumaré;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Paulínia;20261769721;16/02/2026 23:33:31;João Silva;Pendente;17/02/2026 19:33:31;OLT-NOKIA-8;Paulínia;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Paulínia;20267653343;04/02/2026 07:30:46;Carlos Santos;Aberto;05/02/2026 16:30:46;OLT-HUAWEI-5;Paulínia;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Campinas;20265857235;12/02/2026 11:45:45;Kevyn Ferrezin;Em deslocamento;13/02/2026 07:45:45;OLT-NOKIA-5;Campinas;Reparo de Fibra
FiberTech;Reparo de Fibra;Valinhos;20264754085;11/01/2026 21:23:32;Kevyn Ferrezin;Pendente;12/01/2026 04:23:32;OLT-HUAWEI-2;Valinhos;Reparo de Fibra
Conecta+;Reparo de Fibra;Valinhos;20267624441;28/01/2026 20:11:27;Maria Oliveira;Pendente;29/01/2026 13:11:27;OLT-ZTE-2;Valinhos;Reparo de Fibra
Conecta+;Mudança de Endereço;Hortolândia;20266060448;12/01/2026 06:45:51;Carlos Santos;Pendente;13/01/2026 07:45:51;OLT-ZTE-9;Hortolândia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Hortolândia;20264788043;31/01/2026 18:05:42;Carlos Santos;Em deslocamento;02/02/2026 08:05:42;OLT-NOKIA-6;Hortolândia;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Sumaré;20264863870;31/01/2026 04:12:11;Ana Souza;Em deslocamento;01/02/2026 20:12:11;OLT-ZTE-1;Sumaré;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20266029737;27/01/2026 15:27:18;Kevyn Ferrezin;Aberto;28/01/2026 03:27:18;OLT-ZTE-4;Sumaré;Instalação Nova
FiberTech;Suporte Wi-Fi;Americana;20263029821;07/02/2026 07:14:09;Maria Oliveira;Pendente;07/02/2026 18:14:09;OLT-NOKIA-8;Americana;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Sumaré;20262889680;06/02/2026 16:12:08;Maria Oliveira;Pendente;08/02/2026 07:12:08;OLT-NOKIA-3;Sumaré;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Campinas;20261080101;07/01/2026 16:40:25;Carlos Santos;Em deslocamento;08/01/2026 00:40:25;OLT-NOKIA-9;Campinas;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Valinhos;20263032682;03/02/2026 01:33:00;Kevyn Ferrezin;Pendente;03/02/2026 22:33:00;OLT-NOKIA-2;Valinhos;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Sumaré;20269721248;01/01/2026 09:59:33;Kevyn Ferrezin;Em deslocamento;02/01/2026 22:59:33;OLT-HUAWEI-3;Sumaré;Suporte Wi-Fi
Conecta+;Instalação Nova;Americana;20267739395;15/02/2026 17:05:05;Kevyn Ferrezin;Em deslocamento;16/02/2026 08:05:05;OLT-NOKIA-6;Americana;Instalação Nova
Conecta+;Troca de Tecnologia;Valinhos;20269151621;17/02/2026 20:33:45;João Silva;Em deslocamento;19/02/2026 19:33:45;OLT-ZTE-9;Valinhos;Troca de Tecnologia
FiberTech;Instalação Nova;Paulínia;20266915161;13/01/2026 04:41:13;Maria Oliveira;Em deslocamento;13/01/2026 11:41:13;OLT-ZTE-4;Paulínia;Instalação Nova
Conecta+;Troca de Tecnologia;Campinas;20265995902;09/02/2026 02:14:13;João Silva;Em deslocamento;09/02/2026 12:14:13;OLT-NOKIA-4;Campinas;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Valinhos;20268939374;14/02/2026 18:04:27;João Silva;Pendente;14/02/2026 23:04:27;OLT-HUAWEI-2;Valinhos;Instalação Nova
FiberTech;Mudança de Endereço;Hortolândia;20267178224;02/02/2026 19:11:14;João Silva;Aberto;03/02/2026 05:11:14;OLT-NOKIA-10;Hortolândia;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Paulínia;20267781431;02/01/2026 09:46:59;João Silva;Em deslocamento;04/01/2026 08:46:59;OLT-NOKIA-10;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Campinas;20261790476;13/01/2026 13:23:53;João Silva;Em deslocamento;15/01/2026 10:23:53;OLT-ZTE-8;Campinas;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20268953476;15/01/2026 19:12:57;Ana Souza;Em deslocamento;16/01/2026 20:12:57;OLT-NOKIA-1;Hortolândia;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20268295658;15/02/2026 00:04:05;Ana Souza;Em deslocamento;16/02/2026 05:04:05;OLT-ZTE-2;Sumaré;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Americana;20264114550;16/02/2026 10:09:03;Carlos Santos;Aberto;17/02/2026 00:09:03;OLT-ZTE-8;Americana;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Americana;20269552694;01/02/2026 04:02:35;Kevyn Ferrezin;Aberto;01/02/2026 09:02:35;OLT-ZTE-7;Americana;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Campinas;20267285327;02/01/2026 18:43:24;Carlos Santos;Pendente;04/01/2026 10:43:24;OLT-ZTE-6;Campinas;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Sumaré;20267664759;01/01/2026 10:15:34;Kevyn Ferrezin;Em deslocamento;03/01/2026 05:15:34;OLT-HUAWEI-3;Sumaré;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Valinhos;20263895769;18/02/2026 05:50:13;Kevyn Ferrezin;Em deslocamento;19/02/2026 22:50:13;OLT-NOKIA-2;Valinhos;Reparo de Fibra
Conecta+;Troca de Tecnologia;Hortolândia;20263867281;18/01/2026 08:45:33;Carlos Santos;Aberto;19/01/2026 20:45:33;OLT-NOKIA-6;Hortolândia;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Campinas;20268739856;10/02/2026 01:21:39;Ana Souza;Em deslocamento;10/02/2026 03:21:39;OLT-ZTE-9;Campinas;Suporte Wi-Fi
FiberTech;Instalação Nova;Valinhos;20268355735;03/02/2026 18:57:08;Carlos Santos;Pendente;04/02/2026 07:57:08;OLT-NOKIA-10;Valinhos;Instalação Nova
FiberTech;Suporte Wi-Fi;Sumaré;20266206158;30/01/2026 18:26:21;Kevyn Ferrezin;Pendente;01/02/2026 12:26:21;OLT-HUAWEI-4;Sumaré;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Campinas;20265546237;14/02/2026 06:03:01;Ana Souza;Pendente;15/02/2026 03:03:01;OLT-HUAWEI-1;Campinas;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Valinhos;20265687580;23/01/2026 01:35:49;Ana Souza;Em deslocamento;23/01/2026 09:35:49;OLT-ZTE-9;Valinhos;Instalação Nova
FiberTech;Suporte Wi-Fi;Paulínia;20268977405;10/01/2026 21:42:15;João Silva;Pendente;12/01/2026 15:42:15;OLT-ZTE-10;Paulínia;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Americana;20269330675;12/01/2026 22:02:45;Kevyn Ferrezin;Aberto;14/01/2026 12:02:45;OLT-NOKIA-7;Americana;Mudança de Endereço
FiberTech;Mudança de Endereço;Valinhos;20267921451;08/02/2026 15:57:29;Carlos Santos;Pendente;09/02/2026 04:57:29;OLT-NOKIA-4;Valinhos;Mudança de Endereço
FiberTech;Instalação Nova;Valinhos;20262985398;10/02/2026 16:30:40;João Silva;Aberto;11/02/2026 15:30:40;OLT-HUAWEI-5;Valinhos;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20262566325;14/01/2026 07:52:07;Kevyn Ferrezin;Aberto;15/01/2026 13:52:07;OLT-HUAWEI-5;Hortolândia;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20261301849;02/02/2026 10:54:01;João Silva;Pendente;04/02/2026 01:54:01;OLT-HUAWEI-7;Sumaré;Instalação Nova
Horizon Telecom;Instalação Nova;Paulínia;20268040436;31/01/2026 01:13:25;Maria Oliveira;Pendente;01/02/2026 06:13:25;OLT-HUAWEI-7;Paulínia;Instalação Nova
