empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
Horizon Telecom;Instalação Nova;Hortolândia;20261618073;02/02/2026 21:50:03;Carlos Santos;Finalizado;03/02/2026 16:50:03;OLT-NOKIA-1;Hortolândia;Instalação Nova
Horizon Telecom;Mudança de Endereço;Valinhos;20269512341;19/01/2026 21:50:03;Maria Oliveira;Finalizado;20/01/2026 04:50:03;OLT-ZTE-5;Valinhos;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Sumaré;20267784740;04/01/2026 21:50:03;João Silva;Finalizado;05/01/2026 18:50:03;OLT-NOKIA-3;Sumaré;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Valinhos;20267601328;10/02/2026 21:50:03;Maria Oliveira;Finalizado;11/02/2026 17:50:03;OLT-HUAWEI-5;Valinhos;Suporte Wi-Fi
Conecta+;Instalação Nova;Hortolândia;20261781759;29/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;30/01/2026 08:50:03;OLT-NOKIA-9;Hortolândia;Instalação Nova
Conecta+;Instalação Nova;Valinhos;20264342508;07/01/2026 21:50:03;Carlos Santos;Finalizado;07/01/2026 22:50:03;OLT-HUAWEI-7;Valinhos;Instalação Nova
Conecta+;Instalação Nova;Campinas;20262740816;12/02/2026 21:50:03;Maria Oliveira;Finalizado;13/02/2026 07:50:03;OLT-NOKIA-6;Campinas;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Americana;20267332482;23/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;24/01/2026 19:50:03;OLT-ZTE-3;Americana;Troca de Tecnologia
Conecta+;Instalação Nova;Hortolândia;20263331600;29/01/2026 21:50:03;Carlos Santos;Finalizado;30/01/2026 02:50:03;OLT-NOKIA-7;Hortolândia;Instalação Nova
Conecta+;Troca de Tecnologia;Paulínia;20261304043;16/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;17/02/2026 05:50:03;OLT-ZTE-1;Paulínia;Troca de Tecnologia
Conecta+;Mudança de Endereço;Campinas;20266728907;04/01/2026 21:50:03;Maria Oliveira;Finalizado;05/01/2026 12:50:03;OLT-HUAWEI-1;Campinas;Mudança de Endereço
Conecta+;Mudança de Endereço;Valinhos;20261878663;17/01/2026 21:50:03;João Silva;Finalizado;18/01/2026 02:50:03;OLT-HUAWEI-2;Valinhos;Mudança de Endereço
FiberTech;Troca de Tecnologia;Campinas;20263919411;07/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/02/2026 01:50:03;OLT-HUAWEI-1;Campinas;Troca de Tecnologia
Conecta+;Instalação Nova;Sumaré;20268958400;12/01/2026 21:50:03;João Silva;Finalizado;13/01/2026 09:50:03;OLT-NOKIA-8;Sumaré;Instalação Nova
FiberTech;Reparo de Fibra;Paulínia;20268183387;23/01/2026 21:50:03;João Silva;Finalizado;24/01/2026 14:50:03;OLT-HUAWEI-4;Paulínia;Reparo de Fibra
FiberTech;Mudança de Endereço;Paulínia;20265933611;07/01/2026 21:50:03;Ana Souza;Finalizado;07/01/2026 22:50:03;OLT-HUAWEI-3;Paulínia;Mudança de Endereço
FiberTech;Reparo de Fibra;Valinhos;20262997946;30/01/2026 21:50:03;João Silva;Finalizado;30/01/2026 22:50:03;OLT-ZTE-8;Valinhos;Reparo de Fibra
Conecta+;Instalação Nova;Hortolândia;20266521159;09/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;10/01/2026 20:50:03;OLT-HUAWEI-6;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Hortolândia;20269517845;14/01/2026 21:50:03;Maria Oliveira;Finalizado;15/01/2026 06:50:03;OLT-NOKIA-5;Hortolândia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Sumaré;20263590114;05/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;06/02/2026 13:50:03;OLT-ZTE-4;Sumaré;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Americana;20268642017;13/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;14/01/2026 11:50:03;OLT-ZTE-5;Americana;Mudança de Endereço
FiberTech;Troca de Tecnologia;Americana;20269358777;19/01/2026 21:50:03;João Silva;Finalizado;20/01/2026 00:50:03;OLT-ZTE-6;Americana;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Hortolândia;20261630665;24/01/2026 21:50:03;Maria Oliveira;Finalizado;25/01/2026 10:50:03;OLT-HUAWEI-9;Hortolândia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Hortolândia;20266861643;08/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;09/01/2026 06:50:03;OLT-HUAWEI-8;Hortolândia;Instalação Nova
Conecta+;Troca de Tecnologia;Hortolândia;20262113900;17/02/2026 21:50:03;João Silva;Finalizado;18/02/2026 10:50:03;OLT-NOKIA-8;Hortolândia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Americana;20263448262;15/01/2026 21:50:03;Carlos Santos;Finalizado;16/01/2026 12:50:03;OLT-ZTE-1;Americana;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Hortolândia;20261651604;26/01/2026 21:50:03;Maria Oliveira;Finalizado;27/01/2026 14:50:03;OLT-HUAWEI-10;Hortolândia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Sumaré;20266101771;19/01/2026 21:50:03;Ana Souza;Finalizado;20/01/2026 15:50:03;OLT-ZTE-5;Sumaré;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Valinhos;20266093626;01/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;02/02/2026 17:50:03;OLT-ZTE-7;Valinhos;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Campinas;20266593155;22/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;23/01/2026 21:50:03;OLT-ZTE-9;Campinas;Instalação Nova
Horizon Telecom;Instalação Nova;Campinas;20266328237;06/02/2026 21:50:03;Maria Oliveira;Finalizado;06/02/2026 22:50:03;OLT-NOKIA-1;Campinas;Instalação Nova
Horizon Telecom;Instalação Nova;Sumaré;20269147686;20/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;21/01/2026 20:50:03;OLT-NOKIA-7;Sumaré;Instalação Nova
FiberTech;Reparo de Fibra;Paulínia;20265898357;17/02/2026 21:50:03;João Silva;Finalizado;18/02/2026 11:50:03;OLT-HUAWEI-6;Paulínia;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Paulínia;20267949264;03/02/2026 21:50:03;Ana Souza;Finalizado;04/02/2026 15:50:03;OLT-ZTE-1;Paulínia;Suporte Wi-Fi
Conecta+;Instalação Nova;Campinas;20267114978;14/01/2026 21:50:03;Maria Oliveira;Finalizado;15/01/2026 09:50:03;OLT-NOKIA-8;Campinas;Instalação Nova
Horizon Telecom;Mudança de Endereço;Campinas;20263276393;02/02/2026 21:50:03;Ana Souza;Finalizado;03/02/2026 21:50:03;OLT-HUAWEI-2;Campinas;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Hortolândia;20265184256;28/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;29/01/2026 16:50:03;OLT-HUAWEI-10;Hortolândia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Sumaré;20267991678;28/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;29/01/2026 13:50:03;OLT-NOKIA-7;Sumaré;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Valinhos;20268254761;06/01/2026 21:50:03;João Silva;Finalizado;07/01/2026 02:50:03;OLT-HUAWEI-4;Valinhos;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Americana;20262545232;05/02/2026 21:50:03;Ana Souza;Finalizado;06/02/2026 19:50:03;OLT-HUAWEI-1;Americana;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Hortolândia;20262071035;08/02/2026 21:50:03;Ana Souza;Finalizado;09/02/2026 15:50:03;OLT-NOKIA-3;Hortolândia;Instalação Nova
FiberTech;Suporte Wi-Fi;Hortolândia;20267500404;17/02/2026 21:50:03;Maria Oliveira;Finalizado;18/02/2026 18:50:03;OLT-NOKIA-10;Hortolândia;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Hortolândia;20263273907;26/01/2026 21:50:03;Carlos Santos;Finalizado;27/01/2026 21:50:03;OLT-HUAWEI-4;Hortolândia;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20266394604;27/01/2026 21:50:03;Maria Oliveira;Finalizado;28/01/2026 01:50:03;OLT-HUAWEI-1;Sumaré;Instalação Nova
Horizon Telecom;Reparo de Fibra;Valinhos;20268284175;30/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;31/01/2026 03:50:03;OLT-NOKIA-3;Valinhos;Reparo de Fibra
Conecta+;Mudança de Endereço;Hortolândia;20264069810;01/02/2026 21:50:03;João Silva;Finalizado;02/02/2026 07:50:03;OLT-HUAWEI-5;Hortolândia;Mudança de Endereço
Conecta+;Troca de Tecnologia;Hortolândia;20269761259;03/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;04/02/2026 15:50:03;OLT-HUAWEI-1;Hortolândia;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Americana;20266698136;12/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;13/01/2026 19:50:03;OLT-ZTE-7;Americana;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Campinas;20262112367;05/01/2026 21:50:03;João Silva;Finalizado;05/01/2026 23:50:03;OLT-ZTE-4;Campinas;Instalação Nova
FiberTech;Troca de Tecnologia;Paulínia;20265014163;14/01/2026 21:50:03;Ana Souza;Finalizado;15/01/2026 13:50:03;OLT-ZTE-8;Paulínia;Troca de Tecnologia
Conecta+;Instalação Nova;Hortolândia;20269463886;08/01/2026 21:50:03;Maria Oliveira;Finalizado;09/01/2026 07:50:03;OLT-ZTE-10;Hortolândia;Instalação Nova
Conecta+;Suporte Wi-Fi;Hortolândia;20266395204;07/01/2026 21:50:03;Carlos Santos;Finalizado;07/01/2026 22:50:03;OLT-NOKIA-1;Hortolândia;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Paulínia;20266887664;25/01/2026 21:50:03;Maria Oliveira;Finalizado;26/01/2026 15:50:03;OLT-ZTE-4;Paulínia;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Valinhos;20264757140;07/02/2026 21:50:03;Maria Oliveira;Finalizado;08/02/2026 09:50:03;OLT-HUAWEI-3;Valinhos;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Sumaré;20263736135;01/02/2026 21:50:03;Maria Oliveira;Finalizado;02/02/2026 02:50:03;OLT-ZTE-3;Sumaré;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Americana;20265697890;10/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;11/01/2026 10:50:03;OLT-ZTE-1;Americana;Mudança de Endereço
FiberTech;Instalação Nova;Americana;20261640656;06/02/2026 21:50:03;João Silva;Finalizado;07/02/2026 06:50:03;OLT-HUAWEI-7;Americana;Instalação Nova
FiberTech;Suporte Wi-Fi;Campinas;20261239605;04/02/2026 21:50:03;João Silva;Finalizado;05/02/2026 01:50:03;OLT-HUAWEI-2;Campinas;Suporte Wi-Fi
Conecta+;Instalação Nova;Valinhos;20268256382;22/01/2026 21:50:03;Carlos Santos;Finalizado;23/01/2026 19:50:03;OLT-HUAWEI-10;Valinhos;Instalação Nova
Conecta+;Reparo de Fibra;Americana;20266358528;03/02/2026 21:50:03;Carlos Santos;Finalizado;04/02/2026 02:50:03;OLT-ZTE-8;Americana;Reparo de Fibra
FiberTech;Troca de Tecnologia;Hortolândia;20264647705;03/02/2026 21:50:03;Maria Oliveira;Finalizado;04/02/2026 18:50:03;OLT-ZTE-4;Hortolândia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Campinas;20263926442;10/02/2026 21:50:03;Ana Souza;Finalizado;11/02/2026 19:50:03;OLT-ZTE-5;Campinas;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Sumaré;20269790328;30/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;31/01/2026 14:50:03;OLT-ZTE-1;Sumaré;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Paulínia;20263943190;01/02/2026 21:50:03;Ana Souza;Finalizado;01/02/2026 23:50:03;OLT-ZTE-10;Paulínia;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Sumaré;20263291263;29/01/2026 21:50:03;Carlos Santos;Finalizado;30/01/2026 00:50:03;OLT-HUAWEI-3;Sumaré;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Campinas;20262618920;02/02/2026 21:50:03;Carlos Santos;Finalizado;03/02/2026 06:50:03;OLT-HUAWEI-4;Campinas;Mudança de Endereço
Conecta+;Instalação Nova;Sumaré;20269395033;05/01/2026 21:50:03;João Silva;Finalizado;06/01/2026 16:50:03;OLT-NOKIA-3;Sumaré;Instalação Nova
Horizon Telecom;Instalação Nova;Sumaré;20261708786;04/02/2026 21:50:03;Ana Souza;Finalizado;05/02/2026 10:50:03;OLT-NOKIA-1;Sumaré;Instalação Nova
Horizon Telecom;Reparo de Fibra;Sumaré;20266000229;17/01/2026 21:50:03;Carlos Santos;Finalizado;18/01/2026 09:50:03;OLT-ZTE-8;Sumaré;Reparo de Fibra
Horizon Telecom;Instalação Nova;Sumaré;20262565884;07/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/02/2026 01:50:03;OLT-ZTE-4;Sumaré;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Valinhos;20267127303;30/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;31/01/2026 07:50:03;OLT-HUAWEI-5;Valinhos;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Sumaré;20264270883;07/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/02/2026 20:50:03;OLT-ZTE-7;Sumaré;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Campinas;20267527952;01/02/2026 21:50:03;Carlos Santos;Finalizado;02/02/2026 02:50:03;OLT-NOKIA-1;Campinas;Instalação Nova
FiberTech;Mudança de Endereço;Sumaré;20262190037;04/02/2026 21:50:03;João Silva;Finalizado;05/02/2026 14:50:03;OLT-ZTE-9;Sumaré;Mudança de Endereço
Conecta+;Troca de Tecnologia;Hortolândia;20261112158;13/01/2026 21:50:03;Ana Souza;Finalizado;14/01/2026 19:50:03;OLT-NOKIA-2;Hortolândia;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Paulínia;20267684213;21/01/2026 21:50:03;Carlos Santos;Finalizado;22/01/2026 06:50:03;OLT-NOKIA-1;Paulínia;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Valinhos;20264664942;30/01/2026 21:50:03;Ana Souza;Finalizado;31/01/2026 08:50:03;OLT-HUAWEI-3;Valinhos;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Hortolândia;20268682677;09/01/2026 21:50:03;Maria Oliveira;Finalizado;10/01/2026 00:50:03;OLT-NOKIA-5;Hortolândia;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Campinas;20262728383;11/01/2026 21:50:03;Maria Oliveira;Finalizado;12/01/2026 02:50:03;OLT-HUAWEI-5;Campinas;Mudança de Endereço
FiberTech;Mudança de Endereço;Campinas;20266989145;29/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;30/01/2026 02:50:03;OLT-NOKIA-6;Campinas;Mudança de Endereço
Conecta+;Troca de Tecnologia;Americana;20269193630;07/01/2026 21:50:03;Maria Oliveira;Finalizado;08/01/2026 14:50:03;OLT-NOKIA-7;Americana;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Sumaré;20267188516;26/01/2026 21:50:03;Ana Souza;Finalizado;27/01/2026 02:50:03;OLT-ZTE-5;Sumaré;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Sumaré;20269893427;08/01/2026 21:50:03;Carlos Santos;Finalizado;09/01/2026 09:50:03;OLT-HUAWEI-4;Sumaré;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Hortolândia;20264800993;01/02/2026 21:50:03;Carlos Santos;Finalizado;02/02/2026 04:50:03;OLT-ZTE-6;Hortolândia;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Americana;20265850273;21/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;22/01/2026 07:50:03;OLT-HUAWEI-2;Americana;Troca de Tecnologia
FiberTech;Instalação Nova;Sumaré;20261029543;31/01/2026 21:50:03;João Silva;Finalizado;01/02/2026 06:50:03;OLT-HUAWEI-4;Sumaré;Instalação Nova
FiberTech;Troca de Tecnologia;Sumaré;20264692206;09/01/2026 21:50:03;Maria Oliveira;Finalizado;10/01/2026 00:50:03;OLT-NOKIA-8;Sumaré;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Campinas;20267167160;28/01/2026 21:50:03;João Silva;Finalizado;29/01/2026 01:50:03;OLT-ZTE-2;Campinas;Mudança de Endereço
FiberTech;Instalação Nova;Campinas;20261383380;27/01/2026 21:50:03;João Silva;Finalizado;28/01/2026 09:50:03;OLT-NOKIA-10;Campinas;Instalação Nova
Horizon Telecom;Instalação Nova;Hortolândia;20261816933;16/02/2026 21:50:03;Ana Souza;Finalizado;17/02/2026 12:50:03;OLT-ZTE-7;Hortolândia;Instalação Nova
Conecta+;Reparo de Fibra;Hortolândia;20265554641;18/01/2026 21:50:03;Carlos Santos;Finalizado;19/01/2026 21:50:03;OLT-HUAWEI-3;Hortolândia;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Paulínia;20263214277;25/01/2026 21:50:03;Carlos Santos;Finalizado;26/01/2026 14:50:03;OLT-HUAWEI-9;Paulínia;Suporte Wi-Fi
FiberTech;Instalação Nova;Valinhos;20268913372;09/02/2026 21:50:03;Maria Oliveira;Finalizado;10/02/2026 04:50:03;OLT-HUAWEI-5;Valinhos;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Paulínia;20269041010;12/01/2026 21:50:03;Ana Souza;Finalizado;13/01/2026 11:50:03;OLT-ZTE-5;Paulínia;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Valinhos;20265736991;08/01/2026 21:50:03;Carlos Santos;Finalizado;09/01/2026 16:50:03;OLT-HUAWEI-3;Valinhos;Instalação Nova
FiberTech;Reparo de Fibra;Valinhos;20267083409;16/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;17/02/2026 13:50:03;OLT-NOKIA-10;Valinhos;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Campinas;20263331816;19/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 21:50:03;OLT-ZTE-7;Campinas;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Americana;20268334088;19/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 20:50:03;OLT-HUAWEI-1;Americana;Mudança de Endereço
Conecta+;Instalação Nova;Sumaré;20264657320;21/01/2026 21:50:03;Carlos Santos;Finalizado;22/01/2026 07:50:03;OLT-HUAWEI-6;Sumaré;Instalação Nova
Conecta+;Suporte Wi-Fi;Campinas;20263093872;18/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/01/2026 22:50:03;OLT-HUAWEI-5;Campinas;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Sumaré;20268269173;17/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/02/2026 02:50:03;OLT-NOKIA-1;Sumaré;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Campinas;20267358116;07/01/2026 21:50:03;Ana Souza;Finalizado;08/01/2026 13:50:03;OLT-ZTE-3;Campinas;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Americana;20264657053;21/01/2026 21:50:03;Ana Souza;Finalizado;22/01/2026 19:50:03;OLT-HUAWEI-5;Americana;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Americana;20269561052;19/01/2026 21:50:03;Carlos Santos;Finalizado;20/01/2026 19:50:03;OLT-HUAWEI-10;Americana;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Americana;20265393674;03/02/2026 21:50:03;Ana Souza;Finalizado;04/02/2026 19:50:03;OLT-HUAWEI-10;Americana;Suporte Wi-Fi
Conecta+;Instalação Nova;Paulínia;20268723499;11/01/2026 21:50:03;João Silva;Finalizado;12/01/2026 21:50:03;OLT-ZTE-4;Paulínia;Instalação Nova
Horizon Telecom;Reparo de Fibra;Paulínia;20265673058;23/01/2026 21:50:03;Maria Oliveira;Finalizado;23/01/2026 22:50:03;OLT-NOKIA-10;Paulínia;Reparo de Fibra
Conecta+;Instalação Nova;Sumaré;20262612681;13/01/2026 21:50:03;Maria Oliveira;Finalizado;14/01/2026 03:50:03;OLT-ZTE-2;Sumaré;Instalação Nova
Conecta+;Troca de Tecnologia;Campinas;20264671241;30/01/2026 21:50:03;João Silva;Finalizado;31/01/2026 09:50:03;OLT-NOKIA-4;Campinas;Troca de Tecnologia
FiberTech;Instalação Nova;Campinas;20263796498;14/01/2026 21:50:03;Ana Souza;Finalizado;15/01/2026 03:50:03;OLT-HUAWEI-1;Campinas;Instalação Nova
Horizon Telecom;Mudança de Endereço;Sumaré;20263788461;27/01/2026 21:50:03;Carlos Santos;Finalizado;28/01/2026 02:50:03;OLT-HUAWEI-8;Sumaré;Mudança de Endereço
FiberTech;Mudança de Endereço;Campinas;20262838957;13/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;14/02/2026 00:50:03;OLT-NOKIA-1;Campinas;Mudança de Endereço
FiberTech;Mudança de Endereço;Paulínia;20269583444;21/01/2026 21:50:03;Ana Souza;Finalizado;22/01/2026 07:50:03;OLT-HUAWEI-10;Paulínia;Mudança de Endereço
FiberTech;Troca de Tecnologia;Americana;20263898153;10/02/2026 21:50:03;Maria Oliveira;Finalizado;11/02/2026 15:50:03;OLT-NOKIA-7;Americana;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Americana;20264576510;21/01/2026 21:50:03;Maria Oliveira;Finalizado;22/01/2026 14:50:03;OLT-HUAWEI-4;Americana;Instalação Nova
FiberTech;Mudança de Endereço;Sumaré;20262088284;26/01/2026 21:50:03;Carlos Santos;Finalizado;26/01/2026 22:50:03;OLT-ZTE-4;Sumaré;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Americana;20268349174;12/01/2026 21:50:03;João Silva;Finalizado;13/01/2026 12:50:03;OLT-NOKIA-7;Americana;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Campinas;20268081568;09/02/2026 21:50:03;Carlos Santos;Finalizado;10/02/2026 07:50:03;OLT-HUAWEI-7;Campinas;Reparo de Fibra
Conecta+;Mudança de Endereço;Campinas;20269041947;13/02/2026 21:50:03;Carlos Santos;Finalizado;14/02/2026 08:50:03;OLT-HUAWEI-6;Campinas;Mudança de Endereço
FiberTech;Troca de Tecnologia;Hortolândia;20267352977;24/01/2026 21:50:03;Maria Oliveira;Finalizado;25/01/2026 10:50:03;OLT-NOKIA-10;Hortolândia;Troca de Tecnologia
Conecta+;Reparo de Fibra;Campinas;20268376704;19/01/2026 21:50:03;João Silva;Finalizado;20/01/2026 20:50:03;OLT-HUAWEI-8;Campinas;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Campinas;20267621243;15/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/02/2026 10:50:03;OLT-NOKIA-3;Campinas;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Sumaré;20264372563;04/02/2026 21:50:03;Carlos Santos;Finalizado;05/02/2026 14:50:03;OLT-ZTE-2;Sumaré;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Campinas;20268133234;07/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;08/02/2026 14:50:03;OLT-HUAWEI-7;Campinas;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Campinas;20269299685;20/01/2026 21:50:03;Maria Oliveira;Finalizado;21/01/2026 10:50:03;OLT-ZTE-1;Campinas;Mudança de Endereço
FiberTech;Troca de Tecnologia;Campinas;20263107469;24/01/2026 21:50:03;João Silva;Finalizado;25/01/2026 08:50:03;OLT-HUAWEI-8;Campinas;Troca de Tecnologia
FiberTech;Mudança de Endereço;Paulínia;20263261100;20/01/2026 21:50:03;Carlos Santos;Finalizado;21/01/2026 08:50:03;OLT-HUAWEI-10;Paulínia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Paulínia;20262091572;26/01/2026 21:50:03;Carlos Santos;Finalizado;27/01/2026 03:50:03;OLT-ZTE-6;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Campinas;20262333853;06/01/2026 21:50:03;Ana Souza;Finalizado;07/01/2026 11:50:03;OLT-HUAWEI-8;Campinas;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Hortolândia;20267676221;27/01/2026 21:50:03;Ana Souza;Finalizado;28/01/2026 17:50:03;OLT-ZTE-6;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Campinas;20263954240;03/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;04/02/2026 11:50:03;OLT-NOKIA-4;Campinas;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Paulínia;20267569030;15/02/2026 21:50:03;Carlos Santos;Finalizado;16/02/2026 07:50:03;OLT-HUAWEI-3;Paulínia;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20267013025;12/01/2026 21:50:03;Maria Oliveira;Finalizado;13/01/2026 13:50:03;OLT-HUAWEI-6;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Valinhos;20262320631;05/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;05/01/2026 23:50:03;OLT-NOKIA-4;Valinhos;Reparo de Fibra
FiberTech;Troca de Tecnologia;Campinas;20267396469;17/01/2026 21:50:03;Ana Souza;Finalizado;18/01/2026 00:50:03;OLT-ZTE-7;Campinas;Troca de Tecnologia
Conecta+;Reparo de Fibra;Americana;20266535763;21/01/2026 21:50:03;João Silva;Finalizado;22/01/2026 19:50:03;OLT-ZTE-3;Americana;Reparo de Fibra
FiberTech;Mudança de Endereço;Valinhos;20263948651;05/01/2026 21:50:03;Ana Souza;Finalizado;06/01/2026 09:50:03;OLT-NOKIA-7;Valinhos;Mudança de Endereço
Horizon Telecom;Instalação Nova;Paulínia;20264212205;22/01/2026 21:50:03;Maria Oliveira;Finalizado;23/01/2026 05:50:03;OLT-HUAWEI-4;Paulínia;Instalação Nova
FiberTech;Suporte Wi-Fi;Campinas;20267566302;18/01/2026 21:50:03;Carlos Santos;Finalizado;19/01/2026 01:50:03;OLT-HUAWEI-3;Campinas;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Americana;20262296392;10/02/2026 21:50:03;João Silva;Finalizado;11/02/2026 06:50:03;OLT-HUAWEI-3;Americana;Reparo de Fibra
FiberTech;Mudança de Endereço;Valinhos;20269289605;12/02/2026 21:50:03;Maria Oliveira;Finalizado;13/02/2026 05:50:03;OLT-ZTE-9;Valinhos;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Valinhos;20267390261;10/01/2026 21:50:03;Maria Oliveira;Finalizado;11/01/2026 10:50:03;OLT-NOKIA-2;Valinhos;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Americana;20268145629;17/01/2026 21:50:03;Ana Souza;Finalizado;18/01/2026 18:50:03;OLT-NOKIA-3;Americana;Mudança de Endereço
Conecta+;Reparo de Fibra;Campinas;20269171567;12/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;13/01/2026 02:50:03;OLT-NOKIA-5;Campinas;Reparo de Fibra
